Kod woj.;Województwo;Kod gm.;Gmina;Typ gminy;Powiat;L. obwodów;Frekwencja;% głosów ważnych;JUREK Marek;KACZYŃSKI Jarosław Aleksander;KOMOROWSKI Bronisław Maria;KORWIN-MIKKE Janusz Ryszard;LEPPER Andrzej Zbigniew;MORAWIECKI Kornel Andrzej;NAPIERALSKI Grzegorz Bernard;OLECHOWSKI Andrzej Marian;PAWLAK Waldemar;ZIĘTEK Bogusław Zbigniew
28;warmińsko-mazurskie;280605;Kruklanki, gm.;wiejska;giżycki;4;42,27;96,98;0,75;21,32;55,28;2,36;4,15;0,38;10,57;1,23;3,87;0,09
28;warmińsko-mazurskie;280606;Miłki, gm.;wiejska;giżycki;3;39,79;98,74;0,96;25,90;48,76;1,75;3,11;0,08;15,14;1,04;3,11;0,16
28;warmińsko-mazurskie;280608;Ryn, gm.;miejsko-wiejska;giżycki;5;43,74;98,94;0,56;20,56;53,49;3,21;2,88;0,09;15,44;0,70;3,02;0,05
28;warmińsko-mazurskie;280610;Wydminy, gm.;wiejska;giżycki;6;40,98;98,95;0,55;25,69;45,10;2,91;4,57;0,14;15,11;1,11;4,62;0,18
28;warmińsko-mazurskie;280701;Iława, m.;miejska;iławski;17;55,78;99,47;0,55;26,90;49,45;2,49;1,19;0,11;16,63;1,61;0,82;0,25
28;warmińsko-mazurskie;280702;Lubawa, m.;miejska;iławski;4;57,44;99,32;0,63;31,38;42,62;2,18;1,64;0,12;17,93;1,99;1,41;0,09
28;warmińsko-mazurskie;280703;Iława, gm.;wiejska;iławski;12;43,49;99,38;0,65;29,26;41,42;2,09;3,93;0,05;17,38;1,19;3,68;0,35
28;warmińsko-mazurskie;280704;Kisielice, gm.;miejsko-wiejska;iławski;6;39,72;99,48;0,47;33,70;36,14;1,25;4,52;0,10;18,46;0,94;4,21;0,21
28;warmińsko-mazurskie;280705;Lubawa, gm.;wiejska;iławski;8;49,93;99,12;0,66;43,58;27,85;1,07;3,77;0,20;16,00;1,20;5,56;0,10
28;warmińsko-mazurskie;280706;Susz, gm.;miejsko-wiejska;iławski;11;39,00;99,39;0,62;29,58;44,70;1,47;3,50;0,13;16,25;1,06;2,47;0,23
28;warmińsko-mazurskie;280707;Zalewo, gm.;miejsko-wiejska;iławski;4;35,98;99,47;0,68;25,28;46,90;1,81;3,90;0,20;16,20;1,46;3,22;0,34
28;warmińsko-mazurskie;280801;Kętrzyn, m.;miejska;kętrzyński;16;50,94;99,32;0,56;25,88;51,47;2,40;1,18;0,08;15,91;1,30;1,02;0,21
28;warmińsko-mazurskie;280802;Barciany, gm.;wiejska;kętrzyński;5;34,09;98,08;0,33;20,76;49,70;1,53;4,69;0,22;17,60;1,20;3,76;0,22
28;warmińsko-mazurskie;280803;Kętrzyn, gm.;wiejska;kętrzyński;11;38,60;98,97;0,92;24,30;47,16;2,52;3,56;0,08;17,87;1,24;2,28;0,08
28;warmińsko-mazurskie;280804;Korsze, gm.;miejsko-wiejska;kętrzyński;8;37,09;99,05;0,74;26,94;46,74;2,13;4,30;0,22;14,41;1,11;3,34;0,06
28;warmińsko-mazurskie;280805;Reszel, gm.;miejsko-wiejska;kętrzyński;7;43,03;99,19;1,05;26,38;51,03;1,79;1,76;0,03;14,09;1,08;2,61;0,17
28;warmińsko-mazurskie;280806;Srokowo, gm.;wiejska;kętrzyński;4;42,19;98,54;0,84;18,16;48,77;1,76;5,14;0,07;20,90;1,20;2,96;0,21
28;warmińsko-mazurskie;280901;Lidzbark Warmiński, m.;miejska;lidzbarski;8;53,98;99,29;0,69;25,43;52,64;2,62;1,18;0,15;14,90;1,73;0,62;0,04
28;warmińsko-mazurskie;280902;Kiwity, gm.;wiejska;lidzbarski;4;39,37;98,82;0,92;25,27;40,29;2,56;7,14;0,09;18,86;1,19;3,57;0,09
28;warmińsko-mazurskie;280903;Lidzbark Warmiński, gm.;wiejska;lidzbarski;8;37,13;98,99;0,66;25,96;46,46;2,19;4,23;0,05;15,76;1,33;3,16;0,20
28;warmińsko-mazurskie;280904;Lubomino, gm.;wiejska;lidzbarski;3;38,66;99,37;0,81;32,55;43,49;1,08;3,71;0,27;15,01;0,54;2,17;0,36
28;warmińsko-mazurskie;280905;Orneta, gm.;miejsko-wiejska;lidzbarski;8;44,13;99,15;0,47;27,23;47,31;2,21;2,91;0,25;17,40;0,99;0,95;0,29
28;warmińsko-mazurskie;281001;Mrągowo, m.;miejska;mrągowski;12;54,11;99,10;1,07;26,41;50,92;2,58;0,92;0,14;15,25;1,37;1,13;0,21
28;warmińsko-mazurskie;281002;Mikołajki, gm.;miejsko-wiejska;mrągowski;6;49,29;99,03;1,06;22,75;55,99;3,13;1,34;0,11;11,97;1,26;2,15;0,25
28;warmińsko-mazurskie;281003;Mrągowo, gm.;wiejska;mrągowski;5;40,66;99,10;0,86;25,47;50,45;2,47;2,71;0,16;13,89;1,11;2,79;0,08
28;warmińsko-mazurskie;281004;Piecki, gm.;wiejska;mrągowski;7;44,37;99,36;0,72;31,18;44,59;2,15;2,51;0,25;14,05;1,18;3,15;0,22
28;warmińsko-mazurskie;281005;Sorkwity, gm.;wiejska;mrągowski;4;43,34;98,95;0,50;22,29;50,25;1,25;2,86;0,19;16,94;1,00;4,61;0,12
28;warmińsko-mazurskie;281101;Janowiec Kościelny, gm.;wiejska;nidzicki;5;42,28;99,03;0,62;55,02;23,64;1,33;5,07;0,18;8,89;0,71;4,44;0,09
28;warmińsko-mazurskie;281102;Janowo, gm.;wiejska;nidzicki;5;42,07;98,22;0,85;47,98;29,36;1,49;1,70;0,00;15,53;0,85;1,91;0,32
28;warmińsko-mazurskie;281103;Kozłowo, gm.;wiejska;nidzicki;5;38,23;98,53;0,83;34,01;41,14;1,49;3,09;0,11;16,45;0,55;2,10;0,22
28;warmińsko-mazurskie;281104;Nidzica, gm.;miejsko-wiejska;nidzicki;15;49,26;99,04;0,80;32,29;44,59;2,06;1,38;0,08;15,83;1,27;1,53;0,17
28;warmińsko-mazurskie;281201;Nowe Miasto Lubawskie, m.;miejska;nowomiejski;6;53,01;99,25;0,65;31,50;45,02;1,58;1,19;0,11;17,07;1,71;1,10;0,06
28;warmińsko-mazurskie;281202;Biskupiec, gm.;wiejska;nowomiejski;7;45,67;98,96;0,85;28,23;41,80;1,23;5,14;0,26;15,44;1,02;5,90;0,15
28;warmińsko-mazurskie;281203;Grodziczno, gm.;wiejska;nowomiejski;6;48,16;98,86;0,77;50,02;23,88;1,19;5,88;0,04;13,43;1,02;3,54;0,21
28;warmińsko-mazurskie;281204;Kurzętnik, gm.;wiejska;nowomiejski;5;46,28;99,06;1,08;37,42;31,24;0,82;5,01;0,10;18,19;1,36;4,72;0,06
28;warmińsko-mazurskie;281205;Nowe Miasto Lubawskie, gm.;wiejska;nowomiejski;7;47,83;99,25;0,83;39,49;32,85;1,35;4,63;0,14;15,91;1,24;3,28;0,28
28;warmińsko-mazurskie;281303;Kowale Oleckie, gm.;wiejska;olecki;4;34,75;98,66;1,02;27,95;46,00;2,24;3,53;0,07;14,52;0,68;3,73;0,27
28;warmińsko-mazurskie;281304;Olecko, gm.;miejsko-wiejska;olecki;15;48,90;98,91;0,99;30,10;48,17;2,38;1,80;0,18;12,93;1,09;2,07;0,29
28;warmińsko-mazurskie;281305;Świętajno, gm.;wiejska;olecki;5;36,08;98,97;1,30;25,46;50,30;2,52;2,35;0,00;13,81;1,13;3,04;0,09
28;warmińsko-mazurskie;281306;Wieliczki, gm.;wiejska;olecki;4;43,25;99,23;1,39;34,32;37,61;3,55;4,07;0,09;14,12;0,78;3,99;0,09
28;warmińsko-mazurskie;281401;Barczewo, gm.;miejsko-wiejska;olsztyński;18;48,49;98,89;0,95;25,33;52,60;2,30;1,51;0,17;14,56;1,06;1,31;0,21
28;warmińsko-mazurskie;281402;Biskupiec, gm.;miejsko-wiejska;olsztyński;17;44,80;99,07;0,70;23,57;51,52;2,29;1,79;0,10;15,62;1,42;2,83;0,16
28;warmińsko-mazurskie;281403;Dobre Miasto, gm.;miejsko-wiejska;olsztyński;17;46,58;99,03;0,79;29,50;46,07;3,44;2,51;0,15;14,17;1,36;1,85;0,15
28;warmińsko-mazurskie;281404;Dywity, gm.;wiejska;olsztyński;8;54,78;99,18;0,69;23,67;53,86;3,41;1,16;0,17;13,71;1,73;1,42;0,19
28;warmińsko-mazurskie;281405;Gietrzwałd, gm.;wiejska;olsztyński;5;51,65;99,12;0,97;24,49;54,43;2,11;1,35;0,04;13,05;1,60;1,90;0,04
28;warmińsko-mazurskie;281406;Jeziorany, gm.;miejsko-wiejska;olsztyński;8;36,62;98,76;0,69;28,76;40,17;2,73;3,86;0,13;18,48;1,52;3,12;0,52
28;warmińsko-mazurskie;281407;Jonkowo, gm.;wiejska;olsztyński;5;50,79;98,85;1,40;23,51;54,59;1,93;1,64;0,04;13,12;1,89;1,68;0,20
28;warmińsko-mazurskie;281408;Kolno, gm.;wiejska;olsztyński;3;37,57;99,24;0,86;27,00;45,32;1,81;2,86;0,10;17,37;1,24;2,96;0,48
28;warmińsko-mazurskie;281409;Olsztynek, gm.;miejsko-wiejska;olsztyński;12;45,43;99,02;0,73;25,75;52,24;2,33;1,54;0,18;14,40;1,64;1,12;0,06
28;warmińsko-mazurskie;281410;Purda, gm.;wiejska;olsztyński;6;44,80;98,98;1,21;23,44;52,73;2,39;2,03;0,25;14,81;1,39;1,53;0,21
28;warmińsko-mazurskie;281411;Stawiguda, gm.;wiejska;olsztyński;4;56,80;99,37;1,02;19,85;58,49;2,10;0,91;0,18;13,74;2,10;1,47;0,14
28;warmińsko-mazurskie;281412;Świątki, gm.;wiejska;olsztyński;6;38,97;99,05;1,04;27,24;43,59;2,40;2,96;0,16;18,67;1,84;2,08;0,00
28;warmińsko-mazurskie;281501;Ostróda, m.;miejska;ostródzki;19;55,31;99,48;0,98;24,52;52,41;2,01;0,75;0,05;16,86;1,46;0,78;0,17
28;warmińsko-mazurskie;281502;Dąbrówno, gm.;wiejska;ostródzki;4;42,84;99,59;0,54;33,83;39,20;1,43;2,85;0,27;17,66;0,95;3,19;0,07
28;warmińsko-mazurskie;281503;Grunwald, gm.;wiejska;ostródzki;4;38,39;99,01;0,71;24,03;48,59;2,36;4,30;0,35;16,02;0,71;2,94;0,00
28;warmińsko-mazurskie;281504;Łukta, gm.;wiejska;ostródzki;3;40,36;99,21;1,01;21,58;56,12;1,94;2,30;0,22;12,16;1,94;2,59;0,14
28;warmińsko-mazurskie;281505;Małdyty, gm.;wiejska;ostródzki;4;37,02;99,22;0,53;25,36;50,24;2,11;3,27;0,00;15,13;0,63;2,53;0,21
28;warmińsko-mazurskie;281506;Miłakowo, gm.;miejsko-wiejska;ostródzki;4;36,72;99,34;0,66;28,56;43,42;1,56;2,95;0,18;19,78;0,90;1,86;0,12
28;warmińsko-mazurskie;281507;Miłomłyn, gm.;miejsko-wiejska;ostródzki;5;41,94;99,42;0,23;24,37;49,27;2,57;2,81;0,06;17,01;0,94;2,69;0,06
28;warmińsko-mazurskie;281508;Morąg, gm.;miejsko-wiejska;ostródzki;20;46,60;99,13;0,67;24,11;52,64;1,91;1,85;0,07;16,19;1,12;1,35;0,10
28;warmińsko-mazurskie;281509;Ostróda, gm.;wiejska;ostródzki;15;44,68;99,26;1,14;25,57;47,90;2,17;2,73;0,26;16,12;1,53;2,36;0,22
28;warmińsko-mazurskie;281601;Biała Piska, gm.;miejsko-wiejska;piski;9;41,39;98,63;0,75;35,28;37,94;1,29;3,79;0,10;16,62;0,88;3,17;0,18
28;warmińsko-mazurskie;281602;Orzysz, gm.;miejsko-wiejska;piski;8;44,68;98,96;0,47;26,03;47,17;2,20;1,43;0,09;16,66;1,52;4,28;0,15
28;warmińsko-mazurskie;281603;Pisz, gm.;miejsko-wiejska;piski;18;48,37;99,00;0,93;37,82;42,01;1,73;1,03;0,09;12,76;1,10;2,37;0,16
28;warmińsko-mazurskie;281604;Ruciane-Nida, gm.;miejsko-wiejska;piski;8;52,19;98,99;1,00;34,04;47,67;2,51;1,20;0,26;9,49;1,41;2,17;0,26
28;warmińsko-mazurskie;281701;Szczytno, m.;miejska;szczycieński;16;54,99;98,99;0,66;29,69;46,37;2,05;0,86;0,16;17,18;1,59;1,22;0,22
28;warmińsko-mazurskie;281702;Dźwierzuty, gm.;wiejska;szczycieński;5;39,82;98,81;0,51;28,80;42,64;1,16;2,23;0,09;18,53;1,30;4,69;0,05
28;warmińsko-mazurskie;281703;Jedwabno, gm.;wiejska;szczycieński;3;47,40;99,17;0,35;30,56;48,75;1,46;1,39;0,07;14,31;0,35;2,78;0,00
28;warmińsko-mazurskie;281704;Pasym, gm.;miejsko-wiejska;szczycieński;6;45,30;98,70;0,53;28,53;49,76;2,15;1,42;0,26;14,03;1,00;2,26;0,05
28;warmińsko-mazurskie;281705;Rozogi, gm.;wiejska;szczycieński;6;43,52;98,61;1,30;45,49;31,21;1,09;3,91;0,16;10,84;1,62;4,27;0,10
28;warmińsko-mazurskie;281706;Szczytno, gm.;wiejska;szczycieński;10;41,91;99,03;0,95;30,96;43,10;1,87;2,32;0,14;15,49;1,54;3,46;0,17
28;warmińsko-mazurskie;281707;Świętajno, gm.;wiejska;szczycieński;5;44,46;98,60;0,87;35,67;42,01;1,74;2,66;0,23;11,29;1,61;3,76;0,14
28;warmińsko-mazurskie;281708;Wielbark, gm.;wiejska;szczycieński;5;36,24;98,74;1,50;35,29;37,84;0,94;2,94;0,11;14,96;0,61;5,65;0,17
28;warmińsko-mazurskie;281801;Banie Mazurskie, gm.;wiejska;gołdapski;3;38,03;97,61;0,98;20,80;52,37;1,88;3,83;0,00;16,48;0,49;3,02;0,16
28;warmińsko-mazurskie;281802;Dubeninki, gm.;wiejska;gołdapski;3;34,43;98,65;0,23;32,61;39,43;2,27;4,77;0,11;16,02;0,68;3,52;0,34
28;warmińsko-mazurskie;281803;Gołdap, gm.;miejsko-wiejska;gołdapski;16;45,51;99,16;0,88;24,38;54,82;2,15;1,58;0,14;13,46;0,90;1,49;0,20
28;warmińsko-mazurskie;281901;Budry, gm.;wiejska;węgorzewski;4;35,81;99,11;1,46;23,85;46,47;2,46;8,73;0,00;11,20;1,46;4,14;0,22
28;warmińsko-mazurskie;281902;Pozezdrze, gm.;wiejska;węgorzewski;3;41,77;99,16;0,85;28,40;49,11;1,69;3,47;0,08;12,93;1,27;1,94;0,25
28;warmińsko-mazurskie;281903;Węgorzewo, gm.;miejsko-wiejska;węgorzewski;13;45,32;99,22;0,67;20,99;53,06;2,34;2,08;0,11;16,40;1,85;2,33;0,19
28;warmińsko-mazurskie;286101;Elbląg, m.;miejska;Elbląg;62;55,69;99,32;0,73;29,26;48,75;2,47;0,76;0,12;15,46;1,60;0,67;0,18
28;warmińsko-mazurskie;286201;Olsztyn, m.;miejska;Olsztyn;95;61,92;99,25;0,91;26,24;52,42;2,99;0,55;0,09;14,09;1,72;0,87;0,12
30;wielkopolskie;300101;Chodzież, m.;miejska;chodzieski;11;59,11;99,39;0,58;19,10;57,51;2,27;0,89;0,15;16,98;1,48;0,81;0,23
30;wielkopolskie;300102;Budzyń, gm.;wiejska;chodzieski;5;48,45;99,24;0,64;17,83;51,15;2,08;3,14;0,26;19,85;1,47;3,49;0,10
30;wielkopolskie;300103;Chodzież, gm.;wiejska;chodzieski;8;53,76;99,36;0,73;18,75;54,87;1,93;2,40;0,17;17,67;1,12;1,97;0,39
30;wielkopolskie;300104;Margonin, gm.;miejsko-wiejska;chodzieski;5;56,77;99,20;0,26;20,26;50,20;1,82;3,57;0,15;16,90;1,35;5,39;0,11
30;wielkopolskie;300105;Szamocin, gm.;miejsko-wiejska;chodzieski;5;52,45;99,60;0,70;24,77;48,04;2,11;2,61;0,13;17,64;1,34;2,51;0,13
30;wielkopolskie;300201;Czarnków, m.;miejska;czarnkowsko-trzcianecki;6;57,99;99,59;0,45;20,91;58,78;2,16;1,15;0,11;14,48;1,09;0,68;0,19
30;wielkopolskie;300202;Czarnków, gm.;wiejska;czarnkowsko-trzcianecki;11;48,14;99,04;0,90;22,03;50,49;2,32;4,24;0,12;14,50;1,37;3,84;0,20
30;wielkopolskie;300203;Drawsko, gm.;wiejska;czarnkowsko-trzcianecki;5;49,40;99,32;0,86;30,26;43,12;1,16;3,51;0,17;16,97;1,33;2,36;0,26
30;wielkopolskie;300204;Krzyż Wielkopolski, gm.;miejsko-wiejska;czarnkowsko-trzcianecki;5;47,27;98,96;0,43;26,22;50,03;1,48;2,09;0,06;15,35;1,63;2,55;0,15
30;wielkopolskie;300205;Lubasz, gm.;wiejska;czarnkowsko-trzcianecki;5;50,32;99,46;0,54;23,81;48,53;1,67;3,37;0,14;15,66;1,23;4,93;0,11
30;wielkopolskie;300206;Połajewo, gm.;wiejska;czarnkowsko-trzcianecki;4;50,61;98,84;0,46;28,36;42,48;1,09;4,12;0,17;17,31;1,13;4,75;0,13
30;wielkopolskie;300207;Trzcianka, gm.;miejsko-wiejska;czarnkowsko-trzcianecki;19;53,87;99,29;0,84;24,68;56,05;1,74;1,60;0,10;12,48;1,44;1,00;0,08
30;wielkopolskie;300208;Wieleń, gm.;miejsko-wiejska;czarnkowsko-trzcianecki;10;49,05;98,96;0,85;29,90;45,37;1,52;2,77;0,10;16,08;0,99;2,26;0,16
30;wielkopolskie;300301;Gniezno, m.;miejska;gnieźnieński;36;58,99;99,43;0,87;26,31;48,49;1,97;0,99;0,13;18,81;1,52;0,73;0,19
30;wielkopolskie;300302;Czerniejewo, gm.;miejsko-wiejska;gnieźnieński;5;51,80;99,07;0,63;30,62;40,98;1,72;3,07;0,13;18,57;1,22;2,85;0,22
30;wielkopolskie;300303;Gniezno, gm.;wiejska;gnieźnieński;5;51,58;99,35;0,60;33,32;39,41;1,84;2,74;0,05;16,28;0,98;4,69;0,11
30;wielkopolskie;300304;Kiszkowo, gm.;wiejska;gnieźnieński;3;51,08;99,35;0,38;27,53;41,42;1,55;2,63;0,19;18,62;1,31;6,19;0,19
30;wielkopolskie;300305;Kłecko, gm.;miejsko-wiejska;gnieźnieński;4;51,53;99,21;0,73;34,77;32,68;1,03;3,08;0,13;20,82;0,96;5,60;0,20
30;wielkopolskie;300306;Łubowo, gm.;wiejska;gnieźnieński;4;52,30;99,31;0,66;30,84;42,86;0,79;2,14;0,04;17,47;1,49;3,45;0,26
30;wielkopolskie;300307;Mieleszyn, gm.;wiejska;gnieźnieński;4;47,01;99,51;0,35;33,92;36,31;1,05;2,53;0,07;17,35;1,47;6,74;0,21
30;wielkopolskie;300308;Niechanowo, gm.;wiejska;gnieźnieński;3;51,82;99,41;0,60;37,18;32,65;2,02;3,07;0,09;19,21;1,01;3,94;0,23
30;wielkopolskie;300309;Trzemeszno, gm.;miejsko-wiejska;gnieźnieński;10;47,74;99,25;0,90;30,05;39,85;1,38;2,28;0,23;20,94;1,19;2,85;0,34
30;wielkopolskie;300310;Witkowo, gm.;miejsko-wiejska;gnieźnieński;9;53,96;99,45;0,69;32,27;37,80;1,60;2,30;0,14;21,87;1,00;2,15;0,19
30;wielkopolskie;300401;Borek Wielkopolski, gm.;miejsko-wiejska;gostyński;4;44,01;99,74;0,53;27,76;35,35;1,13;3,29;0,23;22,13;1,02;8,46;0,11
30;wielkopolskie;300402;Gostyń, gm.;miejsko-wiejska;gostyński;17;53,61;99,40;0,82;27,08;46,90;1,99;1,27;0,10;18,28;1,50;1,88;0,18
30;wielkopolskie;300403;Krobia, gm.;miejsko-wiejska;gostyński;9;47,93;99,37;0,68;35,28;33,82;1,72;2,97;0,18;19,62;1,19;4,46;0,08
30;wielkopolskie;300404;Pępowo, gm.;wiejska;gostyński;4;50,16;99,11;0,60;37,59;34,04;1,07;3,11;0,21;17,24;0,55;5,55;0,04
30;wielkopolskie;300405;Piaski, gm.;wiejska;gostyński;7;49,20;99,18;1,07;34,02;36,86;1,68;2,81;0,03;16,87;1,31;5,23;0,12
30;wielkopolskie;300406;Pogorzela, gm.;miejsko-wiejska;gostyński;4;46,79;99,68;1,13;29,33;32,39;1,29;3,32;0,05;21,39;1,13;9,81;0,16
30;wielkopolskie;300407;Poniec, gm.;miejsko-wiejska;gostyński;5;44,26;99,21;0,33;32,16;35,98;2,00;2,55;0,25;20,76;1,02;4,77;0,18
30;wielkopolskie;300501;Granowo, gm.;wiejska;grodziski;3;51,54;98,81;0,42;38,36;37,11;1,20;3,08;0,05;16,23;1,04;2,45;0,05
30;wielkopolskie;300502;Grodzisk Wielkopolski, gm.;miejsko-wiejska;grodziski;10;54,01;99,12;0,48;27,16;48,73;1,74;1,38;0,11;16,69;1,77;1,67;0,26
30;wielkopolskie;300503;Kamieniec, gm.;wiejska;grodziski;4;49,09;99,51;0,57;25,88;42,58;1,22;3,74;0,04;19,46;0,85;5,44;0,20
30;wielkopolskie;300504;Rakoniewice, gm.;miejsko-wiejska;grodziski;6;47,59;99,24;0,59;26,74;46,59;2,41;1,98;0,09;17,32;1,10;3,05;0,13
30;wielkopolskie;300505;Wielichowo, gm.;miejsko-wiejska;grodziski;5;51,12;99,18;0,56;29,03;35,43;1,12;4,49;0,07;20,16;1,20;7,71;0,22
30;wielkopolskie;300601;Jaraczewo, gm.;wiejska;jarociński;5;52,74;98,98;0,62;33,02;33,90;0,94;3,98;0,15;20,09;0,91;6,19;0,21
30;wielkopolskie;300602;Jarocin, gm.;miejsko-wiejska;jarociński;21;54,93;99,10;0,64;28,82;42,29;2,06;1,43;0,11;21,06;1,50;1,87;0,24
30;wielkopolskie;300603;Kotlin, gm.;wiejska;jarociński;5;50,36;99,50;0,89;36,09;33,85;1,68;2,93;0,18;19,71;1,21;2,96;0,50
30;wielkopolskie;300604;Żerków, gm.;miejsko-wiejska;jarociński;7;50,38;99,36;0,79;38,66;31,49;1,39;3,26;0,22;19,06;0,82;4,08;0,24
30;wielkopolskie;300701;Blizanów, gm.;wiejska;kaliski;8;49,10;99,46;0,60;36,47;28,09;1,26;3,14;0,05;21,49;1,26;7,37;0,27
30;wielkopolskie;300702;Brzeziny, gm.;wiejska;kaliski;6;43,69;99,40;0,35;43,53;20,53;1,37;3,13;0,51;22,30;0,81;7,28;0,20
30;wielkopolskie;300703;Ceków-Kolonia, gm.;wiejska;kaliski;4;45,59;98,44;0,24;32,31;28,61;2,06;4,41;0,00;25,78;0,71;5,77;0,12
30;wielkopolskie;300704;Godziesze Wielkie, gm.;wiejska;kaliski;10;48,26;99,28;0,67;46,23;24,93;2,12;2,36;0,06;17,87;1,00;4,30;0,45
30;wielkopolskie;300705;Koźminek, gm.;wiejska;kaliski;6;47,04;99,29;0,79;48,13;20,06;1,22;2,48;0,14;19,12;0,79;7,05;0,22
30;wielkopolskie;300706;Lisków, gm.;wiejska;kaliski;4;47,28;98,76;0,75;39,21;22,69;1,00;3,41;0,20;26,56;0,40;5,57;0,20
30;wielkopolskie;300707;Mycielin, gm.;wiejska;kaliski;3;44,17;99,02;0,76;37,92;21,88;1,52;4,51;0,18;25,63;0,47;6,85;0,29
30;wielkopolskie;300708;Opatówek, gm.;wiejska;kaliski;6;54,30;99,32;0,64;48,41;26,99;1,95;1,29;0,04;16,85;1,07;2,66;0,09
30;wielkopolskie;300709;Stawiszyn, gm.;miejsko-wiejska;kaliski;3;49,61;99,28;0,56;38,89;29,62;1,88;3,16;0,14;20,63;0,97;3,96;0,21
30;wielkopolskie;300710;Szczytniki, gm.;wiejska;kaliski;4;49,98;99,32;0,42;52,37;15,56;1,40;2,83;0,06;17,22;0,58;9,16;0,39
30;wielkopolskie;300711;Żelazków, gm.;wiejska;kaliski;8;53,51;99,54;0,64;44,44;25,46;1,78;2,97;0,10;18,60;0,90;4,87;0,23
30;wielkopolskie;300801;Baranów, gm.;wiejska;kępiński;6;55,24;99,33;1,10;39,77;35,24;1,59;2,76;0,31;13,72;1,26;3,86;0,40
30;wielkopolskie;300802;Bralin, gm.;wiejska;kępiński;6;55,27;99,32;0,76;35,55;42,07;2,05;1,65;0,12;13,53;1,17;2,86;0,24
30;wielkopolskie;300803;Kępno, gm.;miejsko-wiejska;kępiński;17;55,77;99,35;0,71;30,97;46,87;2,09;1,37;0,14;14,97;1,34;1,46;0,08
30;wielkopolskie;300804;Łęka Opatowska, gm.;wiejska;kępiński;3;52,70;99,12;1,08;36,00;36,51;1,97;4,37;0,23;14,71;1,03;3,90;0,19
30;wielkopolskie;300805;Perzów, gm.;wiejska;kępiński;4;45,04;99,48;0,97;38,07;35,17;1,93;3,27;0,07;15,61;0,74;3,79;0,37
30;wielkopolskie;300806;Rychtal, gm.;wiejska;kępiński;4;47,09;99,19;0,68;31,47;38,15;0,95;3,34;0,41;19,01;0,89;4,63;0,48
30;wielkopolskie;300807;Trzcinica, gm.;wiejska;kępiński;3;51,91;99,13;0,67;39,38;34,28;1,91;2,78;0,05;14,85;0,93;5,10;0,05
30;wielkopolskie;300901;Koło, m.;miejska;kolski;15;56,41;99,50;0,58;37,06;37,55;1,92;0,74;0,08;19,61;1,33;0,95;0,16
30;wielkopolskie;300902;Babiak, gm.;wiejska;kolski;5;46,02;98,60;0,35;50,42;20,28;1,35;2,50;0,10;17,09;0,52;7,07;0,31
30;wielkopolskie;300903;Chodów, gm.;wiejska;kolski;4;44,56;98,43;0,80;47,61;20,26;1,59;6,54;0,24;16,83;1,44;4,63;0,08
30;wielkopolskie;300904;Dąbie, gm.;miejsko-wiejska;kolski;5;52,51;99,26;0,57;59,46;16,55;0,85;4,53;0,14;13,55;0,60;3,61;0,14
30;wielkopolskie;300905;Grzegorzew, gm.;wiejska;kolski;4;49,12;99,08;0,88;52,62;21,79;1,11;2,97;0,19;16,32;0,51;3,43;0,19
30;wielkopolskie;300906;Kłodawa, gm.;miejsko-wiejska;kolski;12;49,15;98,97;0,57;45,06;25,98;1,22;3,15;0,17;20,22;0,42;3,12;0,10
30;wielkopolskie;300907;Koło, gm.;wiejska;kolski;4;48,60;99,61;0,57;50,98;21,51;1,39;2,57;0,18;18,09;0,78;3,85;0,07
30;wielkopolskie;300908;Kościelec, gm.;wiejska;kolski;3;48,68;99,33;0,24;48,65;22,59;2,43;2,51;0,16;19,60;0,96;2,59;0,28
30;wielkopolskie;300909;Olszówka, gm.;wiejska;kolski;3;42,90;98,94;0,44;52,99;13,51;1,13;5,34;0,31;18,92;0,69;6,54;0,13
30;wielkopolskie;300910;Osiek Mały, gm.;wiejska;kolski;3;50,56;99,00;0,53;56,16;16,28;1,10;3,12;0,18;16,94;0,88;4,61;0,22
30;wielkopolskie;300911;Przedecz, gm.;miejsko-wiejska;kolski;3;47,62;98,92;0,18;48,82;20,69;1,15;2,54;0,18;21,96;0,24;4,17;0,06
30;wielkopolskie;301001;Golina, gm.;miejsko-wiejska;koniński;7;50,46;99,16;0,56;43,71;27,18;1,66;2,07;0,26;20,03;1,17;3,11;0,24
30;wielkopolskie;301002;Grodziec, gm.;wiejska;koniński;4;45,23;99,78;0,49;44,07;23,35;0,82;4,67;0,16;21,21;0,77;4,34;0,11
30;wielkopolskie;301003;Kazimierz Biskupi, gm.;wiejska;koniński;6;53,30;98,80;0,86;46,65;28,24;1,50;1,11;0,11;18,72;0,97;1,68;0,15
30;wielkopolskie;301004;Kleczew, gm.;miejsko-wiejska;koniński;5;51,69;99,27;0,38;48,56;24,08;1,51;1,66;0,20;19,52;0,81;3,08;0,20
30;wielkopolskie;301005;Kramsk, gm.;wiejska;koniński;8;51,22;99,59;0,63;52,05;23,89;0,97;2,28;0,05;17,72;0,58;1,67;0,17
30;wielkopolskie;301006;Krzymów, gm.;wiejska;koniński;5;53,96;98,84;0,77;57,56;22,11;1,55;1,18;0,10;14,38;1,08;1,24;0,03
